name,place_id,types,vicinity,business_status,photos,rating,user_ratings_total,permanently_closed,price_level,google_maps_url
Pure Barre,ChIJCxaSCnJZwokR78Ol5Ga6tqI,"['gym', 'point_of_interest', 'health', 'establishment']","250 East Houston Street, New York",OPERATIONAL,"[{'height': 270, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112594556695468702956"">Pure Barre</a>'], 'photo_reference': 'Aaw_FcIxp5KYtPVp4JGHEMem60ubcZqWOmztfgJiFGWi2sM2z0FCwAOnGIO3d15_jxVto87LKc6lNOeBJbGxLzLlieHSsgm2-HH6uu8Y30qgyTLtzExHynqvAr7u-WujgA2WOd0KtXHs6ve81OwLb4x_uMprGe5vWFDPdmHDZtVfjdhVTX1b', 'width': 480}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJCxaSCnJZwokR78Ol5Ga6tqI
Y7 Studio East Village,ChIJpaIjCwVZwokRzLMB_3Z7CIQ,"['gym', 'point_of_interest', 'health', 'establishment']","250 East Houston Street, New York",OPERATIONAL,"[{'height': 4281, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104627968622250155533"">Y7 Studio East Village</a>'], 'photo_reference': 'Aaw_FcK1zg-NsB6autXRWK5h9HiFh8G-yTjc58tw3G5s61yddcTe1Ima_TjVH7YOoNr_LJTWSiTCOJ_MVkopk09lhe3cdrrV-NSd2hrq7wU7I5gB9BcyELi8FBp_3tp33VeZQKgCdh2antG027RHxVK7DWUm1cFphgPYy92M1aqTWlNV1kms', 'width': 6421}]",4.1,26.0,,,https://www.google.com/maps/place/?q=place_id:ChIJpaIjCwVZwokRzLMB_3Z7CIQ
M O I Studio,ChIJAQCU0YZZwokRMd2nk91hN6s,"['hair_care', 'point_of_interest', 'health', 'establishment']","250 East Houston Street, New York",OPERATIONAL,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111770133881745357988"">M O I Studio</a>'], 'photo_reference': 'Aaw_FcJZzTItjWMXY5N7vVnUD2uN0qKcSHMhq1lTxXaZkQyzFJvUDAz6IGUyjGtoJI1tPvzFCV6vKeAWlQ3hN5KD2QQlSPCPWEQNg-FT0hV7UGJhgrAUNrRcVT7dZaRUssifTiw9kGEuo2FrnMMEXs04m5Rtuayo58U5a-WIthNiO2eCLRu_', 'width': 4032}]",4.9,218.0,,,https://www.google.com/maps/place/?q=place_id:ChIJAQCU0YZZwokRMd2nk91hN6s
Rush My Passport,ChIJb6_wHmVZwokRaEKFBTnOQP8,"['point_of_interest', 'local_government_office', 'establishment']","inside FedEx Office, 250 East Houston Street, New York",OPERATIONAL,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110876530279967957191"">Rush My Passport</a>'], 'photo_reference': 'Aaw_FcJxPpl1Sx_xNtirUw73RkSD6PGV8V5GL9JWksd--HzaAmNi5jCq2YJJcNj7RrRlfSZdij4GOH1O4DQg7Kroo5LuaNyjXCv9iFUlZtBx1AuoHubtfBdJI4uuUrDPu8FlGPDCR6MnRsCyF_U7Y6fyseYjQM-SQwB4SdTwzZBgybCCQxIg', 'width': 1080}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJb6_wHmVZwokRaEKFBTnOQP8
Bubbles And Go,ChIJaawcsq5ZwokRNVglodSh4zY,"['laundry', 'point_of_interest', 'establishment']","173 East 2nd Street, New York",OPERATIONAL,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJaawcsq5ZwokRNVglodSh4zY
Subject: A Cocktail Bar,ChIJ98DPPIJZwokRLqsdDDnOPs8,"['bar', 'point_of_interest', 'establishment']","188 Suffolk Street, New York",OPERATIONAL,"[{'height': 3743, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101575980975353896439"">Subject: A Cocktail Bar</a>'], 'photo_reference': 'Aaw_FcKpH1ZXyxcAQ9wW1IU77gCob7vc-4YoYxVFeX9QOFDi87ufQ1Q_Lq1IemWhEYmBmKJlj8hIUYzZqOMAB_vqQIf8t2h2KLfPyVw66AiCLs0hDO6HKcSgMlKTwNWzYA8s3lZ4VpeBQZbgH5XxLfHdwMZGg87A_8A3XqY6-C_oskyxcFTW', 'width': 5615}]",4.6,306.0,,2.0,https://www.google.com/maps/place/?q=place_id:ChIJ98DPPIJZwokRLqsdDDnOPs8
studio felt cute,ChIJhb3sVYJZwokRyzw5dfkUeDg,"['store', 'point_of_interest', 'establishment']","188 Norfolk Street, New York",OPERATIONAL,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJhb3sVYJZwokRyzw5dfkUeDg
Melissa Olson,ChIJH1S_O4JZwokRnAXELmA5jDo,"['point_of_interest', 'health', 'establishment']","255 East Houston Street, New York",OPERATIONAL,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJH1S_O4JZwokRnAXELmA5jDo
Matto Catering NYC,ChIJTbBQcglZwokRmUE5UOPkheo,"['restaurant', 'food', 'point_of_interest', 'establishment']","251 East Houston Street, New York",OPERATIONAL,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101143630592123295207"">Matto Catering NYC</a>'], 'photo_reference': 'Aaw_FcKpj7tKfdnKpszbOqRtAHkf2fVZ0fCg5_Ym4h-Db-4PPCA6EIn8OOnu5MVhDsAbagyTNvqnPvwxHb5QPDMdtEEUnGIWsH_hMVafI1gQfIYcQ3aXEq_nJv0xf7bTOb_2L3vilWxUXv04QtECD415v49wnNnRjLD81PR8Bw547qArQzEM', 'width': 3000}]",5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJTbBQcglZwokRmUE5UOPkheo
signs and symbols,ChIJTRYqvYdZwokRPeJhu9ZwQJA,"['art_gallery', 'point_of_interest', 'establishment']","249 East Houston Street, New York",OPERATIONAL,"[{'height': 1500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116007079796201828422"">signs and symbols</a>'], 'photo_reference': 'Aaw_FcLt7e4-XvZdZas0W3FXaVEq5C8p4s35Qbx8giSRgrXmWQZUCuH9AjHryGfVt_bhLo7zGlwWj6YQYddhUlD4qD90tH4dbYVDQyUrOl-oHk22_pMVa6HlNdO7MXKxY4H6BnusO2N_sfJapdyGnrUIuEHqHO9lrkb9f5OWR1SwdQR5PvFd', 'width': 2250}]",5.0,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJTRYqvYdZwokRPeJhu9ZwQJA
Spencer Brownstone Gallery,ChIJFywkkYtZwokRusoU9PfMLxU,"['art_gallery', 'point_of_interest', 'establishment']","170-A Suffolk Street, New York",OPERATIONAL,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113997981488921923202"">Spencer Brownstone Gallery</a>'], 'photo_reference': 'Aaw_FcLKlG6KVx13vkWwX0br0vqjpd_tE3zVyIddXr_EGa_iQemz8c0enIj89FeWQmLp4xrnc5NcxB3ehGWc0YeO5FawJCK6FkmNy17p9BZRNrTnhp6Yg7mp607wpk5nHf_psoa-nGVRH9M9Xq8v165kkhCT1uXTLdpmRDOTnCZ9VTeA613N', 'width': 3872}]",4.6,8.0,,,https://www.google.com/maps/place/?q=place_id:ChIJFywkkYtZwokRusoU9PfMLxU
Lactation Wellness,ChIJHSPOiIFZwokRrBZaIrA7ED0,"['health', 'point_of_interest', 'establishment']","148 Stanton Street, New York",OPERATIONAL,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJHSPOiIFZwokRrBZaIrA7ED0
Balvanera,ChIJvRNghoFZwokR8r6CDQqyalA,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']","152 Stanton Street, New York",OPERATIONAL,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100688978015487476928"">Claudio Perez Bobasso</a>'], 'photo_reference': 'Aaw_FcI5uw-abV1wwQfHGtF_gs2da3N8L2grvgq0OH3sbOQbuyhuXf4qSuEXiODGmQwALfSQgQRYS7lhy3RduFivVwx2U13ZMyqn5MoVUSWTpH2BqDiM9gsNNw0MkhMxpc_BXrvWsAOO7nuljzxC6ezC1vgR2PguhVh2Hqj_fqufVeVk9I6R', 'width': 4096}]",4.6,577.0,,2.0,https://www.google.com/maps/place/?q=place_id:ChIJvRNghoFZwokR8r6CDQqyalA
Yuster Electric,ChIJ-4jkiYFZwokRzj1hxOoan9g,"['electrician', 'point_of_interest', 'establishment']","168 Suffolk Street, New York",OPERATIONAL,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-4jkiYFZwokRzj1hxOoan9g
My Grocery and Deli,ChIJY4HxhoFZwokRCulg01IrCIc,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']","150 Stanton Street, New York",OPERATIONAL,"[{'height': 1367, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116707993342200424883"">Mary Jones</a>'], 'photo_reference': 'Aaw_FcIrPHotfo0ewJdo1Nfrp_ImWp4J_YksnrB38Cnlr5alh6n2RmA8WllD7zZjETUKHOI7RowZy2AXYGKk5ZXgGQccZXp4ihul8_9f0lKmqAs1xRu8E2xe06sL5Nj3skY7bJngMh8Tl3SqddZpuauxEDnBg4EDuFEDCEJxl1cV2aMfqD8E', 'width': 2048}]",4.7,9.0,,,https://www.google.com/maps/place/?q=place_id:ChIJY4HxhoFZwokRCulg01IrCIc
First Choice Barbers,ChIJn6CPi_PF0IkRT5ssWwFs_c0,"['hair_care', 'health', 'point_of_interest', 'establishment']","156 Stanton Street, New York",OPERATIONAL,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118075773756578241520"">James Widegren</a>'], 'photo_reference': 'Aaw_FcKQ6f34aZTFMnb3hOKakdhKvoNmJSh_yDtgWCwmnzCnkN7_3RMQzyUExGvTCt1nYTTBKVASzawBYXk4NoCLltWbjqnyMwG302Z0t-p_tZIgKqT9Ck31U-Bht9I5oDxiuj8Z1ABvvaVUoBokTS7BF2Gl9YL9jSA8kcQtSf9lI1UdIiOR', 'width': 6000}]",4.5,39.0,,,https://www.google.com/maps/place/?q=place_id:ChIJn6CPi_PF0IkRT5ssWwFs_c0
Trotter&Sholer,ChIJcbLo2wpZwokR1F7QbFTMqSA,"['art_gallery', 'point_of_interest', 'establishment']","168 Suffolk Street, New York",OPERATIONAL,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111106913722182561031"">Trotter&amp;Sholer</a>'], 'photo_reference': 'Aaw_FcJc3r1anmmKcozCksy1GsDbEDgJUh6DmkH4mrR9wfmlzHCiDQTQOxxnR6GKKhMShR8XWh4883SXOCoB1PoMqpM4_tMD2ehVML4d38tDraMNevmp9uJgaR7SWaowoyfSVRfg95aCIx0MIu1zIJ3NU-_CwvjrXbpZEoDinq76RP4gN-K1', 'width': 2400}]",5.0,8.0,,,https://www.google.com/maps/place/?q=place_id:ChIJcbLo2wpZwokR1F7QbFTMqSA
Frames and Stretchers,ChIJYZrvCIFZwokR_FwOAn5csVo,"['art_gallery', 'store', 'point_of_interest', 'establishment']","107 Suffolk Street #303, New York",OPERATIONAL,"[{'height': 1512, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117503158230379697577"">Frames and Stretchers</a>'], 'photo_reference': 'Aaw_FcL43vHBPOInlRUDfB_V5JqIia2WUXAPTeM3kJUi0aAgJKPJo8RbhKEF7NYR5BC0zOV2jTtIV364ceEzxrcRUBnsQD5hobAfB29rKI1gzhv16Mb_tyY5xAD0KjAGLR2OjvM9V_stnLJambALpKA0ww9YqqEa2ODlsNlSryH6x6ISUwMl', 'width': 1780}]",5.0,104.0,,,https://www.google.com/maps/place/?q=place_id:ChIJYZrvCIFZwokR_FwOAn5csVo
Stop 1 Deli,ChIJm8D0p4FZwokRe4JX5PoSxj8,"['store', 'food', 'point_of_interest', 'establishment']","122 Suffolk Street, New York",OPERATIONAL,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117808460219123378764"">Ruwan J.</a>'], 'photo_reference': 'Aaw_FcJF737rN4nMmOeSQUNtM5bpnJjZEMJ8GfSfvMs6t7oO9hMg5fs6itd5_n0NC2404xwqmCo9ANCn9soE1bFSCWzKTuk9S2Vw7AULscVv9vXIcTTZvrKgh1yxbrj0H3l4PPXNqV6M8SC9bQjF28Yepj6sVQGYaR69i9P0xSFrHoT9Tx2T', 'width': 3024}]",3.9,49.0,,,https://www.google.com/maps/place/?q=place_id:ChIJm8D0p4FZwokRe4JX5PoSxj8
Montana Shop NYC,ChIJIVHVlCRZwokR_m5FfSRCMN8,"['store', 'point_of_interest', 'establishment']","149 Rivington St Store Front, New York",OPERATIONAL,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112707506291117359067"">Leah Dilbeck</a>'], 'photo_reference': 'Aaw_FcJzQIwj2j7L8U1h0QZL10KBQeMJs4p0TLsX0iZAPTgYh0mdytBNHm_4LYR_Os5JwKkT-YBFA16JubDdkKcUkYgqoD3XU7oh87edAhO6fT7qMvK9HPynCkEqVcwQT432kWTFmMoL38Jk5hQN6knHB5tm1bsI1T3EJ5WXCknNMFEDHLEA', 'width': 1800}]",5.0,27.0,,,https://www.google.com/maps/place/?q=place_id:ChIJIVHVlCRZwokR_m5FfSRCMN8
Tokyo Sushi,ChIJkWIYGgVZwokRFEyFtv_iabI,"['restaurant', 'food', 'point_of_interest', 'establishment']","151 Rivington Street, New York",OPERATIONAL,"[{'height': 764, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116065671789630706442"">Tokyo Sushi</a>'], 'photo_reference': 'Aaw_FcIymBymmjKKZgZDFRt4EJ4s9BO3P87487vSp0EvuSAaAVlNGxchf1u3i0vNjleVTCmYkwyaku1-zLFagkwEKVKsFSmnuqPxg6f-IT5GoKUOU_wgB9TDftgkuam_qpt2rdC1yqMSduNjrvd2dSBVS3ZnRSWI-U5uK4xXDfeXiyQBT1zp', 'width': 1019}]",4.7,89.0,,,https://www.google.com/maps/place/?q=place_id:ChIJkWIYGgVZwokRFEyFtv_iabI
Ginger and Lemongrass,ChIJaXu7poFZwokR4Yv0pNDek3s,"['restaurant', 'food', 'point_of_interest', 'establishment']","153 Rivington Street, New York",OPERATIONAL,"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106512325849293581136"">Ginger and Lemongrass</a>'], 'photo_reference': 'Aaw_FcJc_YRFJZVssEJ5HqRHCQUFiKEcLn6M6vnOdtMf4Iss_QzNBigibvH2qrvxwwsiBv9wvW7HRp-rUd1m5GrxpjSPIcGyeeGv-8hpSiNv8CPwWE41Xyt1iyOMZMtNhB7fi06W6reqNWMP3QLCbasMgkkv0xRKmVIeFGXlOhjeNc5Ejpah', 'width': 1220}]",4.5,460.0,,2.0,https://www.google.com/maps/place/?q=place_id:ChIJaXu7poFZwokR4Yv0pNDek3s
Lullaby,ChIJU-ilyuZZwokRTsQ3oAig6SE,"['bar', 'point_of_interest', 'establishment']","151 Rivington Street, New York",OPERATIONAL,"[{'height': 2667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109393661429734525997"">Lullaby</a>'], 'photo_reference': 'Aaw_FcIoObCcFE7ct5OLgzwXMB_AUEh7w2WjIqYazGqOPHKPbhYC8gc8STspX9-Iq09WJ-mDuwhRNICUYGeAZgyQT6q8tYdhYxchC3GZdRJWNa8YsnEGFko4i8r6pHXvgZ4uxwnODNlVdH-zyH6YMfneLl7CrF2B7-k3B-wWm0zliSp0XEj0', 'width': 4000}]",4.6,99.0,,,https://www.google.com/maps/place/?q=place_id:ChIJU-ilyuZZwokRTsQ3oAig6SE
Landscape Painting,ChIJ712nAIFZwokRUMYk9uG5hTM,"['art_gallery', 'point_of_interest', 'establishment']","110 Suffolk Street, New York",OPERATIONAL,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ712nAIFZwokRUMYk9uG5hTM
Pilates Coven,ChIJC1ZicQBZwokRUAjGT74p5wg,"['gym', 'school', 'health', 'point_of_interest', 'establishment']","114 Suffolk Street, New York",OPERATIONAL,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113202730032278217800"">Pilates Coven</a>'], 'photo_reference': 'Aaw_FcIoKTYvi1zepAwPcNg1ffm5TD1FibYCB1ko1gs9qD62NWxx88mTQIvwYWafDCL6qXeEcv1rhdCdZj3nGvDE4GKHbt6ZchijkYnn06R_xm9IwiqUOTcbvF1BVRmmrDPvLzVZxMxOoQ18Ogf7ErqIMSl6POzpnLPbBceNt5nojQ7gO6T4', 'width': 3000}]",5.0,20.0,,,https://www.google.com/maps/place/?q=place_id:ChIJC1ZicQBZwokRUAjGT74p5wg
Bluestockings Cooperative Bookstore,ChIJ4b6_K15ZwokRqdrBjUURK0k,"['book_store', 'cafe', 'bakery', 'point_of_interest', 'store', 'food', 'establishment']","116 Suffolk Street, New York",OPERATIONAL,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111928491167867045137"">Ildiko P</a>'], 'photo_reference': 'Aaw_FcIsbxrzckDPHW1o7XhlN2rBrioF6KVuksvEuqkgRAgPAISc2QOK683HnttgVsWANAjFWMJjarTgYzkqSdiOMYlL-0bnWOhmfVdQZG6rTIn3t-QuvRR4cbevGHKF1bDFBd87Wm1V3MXr6STPC96L0jkRXpQOLQ3c54mJabo5-KC-GB5c', 'width': 3024}]",4.9,220.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ4b6_K15ZwokRqdrBjUURK0k
PrintWithMe Print Kiosk at Bluestockings Cooperative Bookstore,ChIJz94Za9pZwokRZC1viog3oEY,"['point_of_interest', 'store', 'establishment']","116 Suffolk Street, New York",OPERATIONAL,,3.0,3.0,,,https://www.google.com/maps/place/?q=place_id:ChIJz94Za9pZwokRZC1viog3oEY
Davelle,ChIJk1s5AIFZwokRymNr0rhKWFE,"['cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']","102 Suffolk Street, New York",OPERATIONAL,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108370060592837000707"">Davelle</a>'], 'photo_reference': 'Aaw_FcJxGN7grrdX29h_BOzlbmmnjrE-h0-xchtElmz4v3tpQNKrRbBdcaw1y0Vo_o-_kE_dOhPXslhJQ6v0466Qa0LOTFPd45ZhnfIPPzPY06uU9j9hJOESLHNO29KQda8Ku0MRRaPoJEZBtUVftZhLuBpjxBfupS_E3HX0QBpJBgBpo2-8', 'width': 1024}]",4.4,440.0,,2.0,https://www.google.com/maps/place/?q=place_id:ChIJk1s5AIFZwokRymNr0rhKWFE
Boost Mobile Store by Textel Wireless Services,ChIJ1T5MrIFZwokRyWw6AMSKw6U,"['point_of_interest', 'store', 'establishment']","93 Clinton Street, New York",OPERATIONAL,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115741392604857514977"">Drew Little</a>'], 'photo_reference': 'Aaw_FcLp1voRwFWAEkkxhmj_J05turEsH2h2tYJns6CvqBd_zX5g9qg1db85XUeRMh_POIGlQJpKSEUOdFVehzu68DrQmht4LtFigpE6DG1yPevbvCZOI6a-pRUdReFcJ5VW_wV65R_XOkJfdE7bMA_eHlSxtqRYJRPtLF0v4XiNZKJfD2s1', 'width': 3024}]",4.2,18.0,,1.0,https://www.google.com/maps/place/?q=place_id:ChIJ1T5MrIFZwokRyWw6AMSKw6U
"Elements, the Nature Preschool, New York",ChIJ-8yt-lZZwokRVDSYfE0_kXc,"['school', 'point_of_interest', 'establishment']","99 Suffolk Street, New York",OPERATIONAL,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-8yt-lZZwokRVDSYfE0_kXc
WhitFit NYC,ChIJzU0MF79ZwokR1nYbfYTQQ6w,"['gym', 'health', 'point_of_interest', 'establishment']","155 Rivington Street, New York",OPERATIONAL,"[{'height': 2679, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101188121303020539502"">WhitFit NYC</a>'], 'photo_reference': 'Aaw_FcIvTGKjq2_R8295nTi3bUQEo-YbGXhPuOs8IeShCO6XPahZEDg_9ciVdRxCloTh41tEIVJ82fBMgAVsG0mysFUfvqeey9ppkL6YSCTUaE3dp7LcSFgt0f9jHLmMceoPUwLDozZaeFqbLYpKlkZy1-HHUmu4ujbhvT27NEQEPpNBbbdC', 'width': 4096}]",5.0,4.0,,,https://www.google.com/maps/place/?q=place_id:ChIJzU0MF79ZwokR1nYbfYTQQ6w
Isla Bella Beauty Supply,ChIJ4bA4RThZwokRr5rso54Zraw,"['point_of_interest', 'store', 'establishment']","95 Clinton Street, New York",OPERATIONAL,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107863527334810186555"">Isla Bella Beauty Supply</a>'], 'photo_reference': 'Aaw_FcIxXsAsJKUme4UfXurVf4q124zsxB96Eb1Db_vLAUlpvGmbSrHKk68sYxAwWxGCnAD4ugLnVLKWY-2LdQ_FWh-GOSR772j_YG5OfrsEGRvK70TeRe1mwhedaDXMYEgXMbDuCtb9CjRSKZHpNOlit0QZ_gcn_4nJSv6726TUGArOjZru', 'width': 3024}]",3.5,4.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ4bA4RThZwokRr5rso54Zraw
"Dr. Dmitry Gerber, DDS",ChIJ73UFgoBZwokRINdf5lAwgi8,"['dentist', 'health', 'point_of_interest', 'establishment']","150 Delancey Street, New York",OPERATIONAL,"[{'height': 3088, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111307090337358526396"">Scott Sandic</a>'], 'photo_reference': 'Aaw_FcJ520k8pBhre4349srx6Oj7Y2cTxp1Sj9k-IxazIJrT2ehjhQqi28TD3w0kKiI5NfKrsnA3L-TzFZKVeRubyP9GSxNNaF6RnUB6zNJGa245KOr9H_6_BcoQ4LAXmu3yVnAHsSVElMnPW7nmaOZRMaFCdzbsoEnM8LEa3VCekdm_PKoO', 'width': 2316}]",3.8,23.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ73UFgoBZwokRINdf5lAwgi8
Verizon,ChIJM36R_oBZwokRi_LfLXFoSsI,"['store', 'point_of_interest', 'establishment']","150 Delancey Street, New York",OPERATIONAL,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113572510925147912051"">Prasad Mahale</a>'], 'photo_reference': 'Aaw_FcKQzdhEcRCigiml-62GMcrdei3ZM6fMT7C5_O6lvLJA8lPQQ6o4835nfLtpQbGyhRwVHDaYwnyvrLRDXqpUOqLlVC_YnM71c-8ywCN1Q_u0fMc11_mnWHxio5xM7H27J6KeNyhWSxkhyJwHSiuhpknLxCKddmS8fpd4NUd-h1HOiZUz', 'width': 3024}]",4.7,455.0,,,https://www.google.com/maps/place/?q=place_id:ChIJM36R_oBZwokRi_LfLXFoSsI
Ari Jikhi Clothing,ChIJ9xozSH5ZwokRjdZYri2xz-w,"['clothing_store', 'store', 'point_of_interest', 'establishment']","Delancey Street, New York",OPERATIONAL,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9xozSH5ZwokRjdZYri2xz-w
Rons Buy Sell Handbags Sneakers for Cash,ChIJGx_pAtlZwokRE1acB56t564,"['store', 'point_of_interest', 'establishment']","156 Delancey Street, New York",OPERATIONAL,"[{'height': 2282, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101224860036470890553"">Rons Buy Sell Handbags Sneakers for Cash</a>'], 'photo_reference': 'Aaw_FcL1CfPC0xuKu_LNWNugIF_iKVlKKIQuAD7A7QEvdH14NgyZaAiVTGKWZW7TK1kcaRfTgvTONk9WMI2VjlW-SqhpLIwoVXvhLtdBUsu7SSC58NZwivaLM-8Dp1BJzXokJB3Fms_MXamEDVr-WRdvP2Txd5LvFi16fQNEKmHJE6c8vxHo', 'width': 1284}]",5.0,4.0,,,https://www.google.com/maps/place/?q=place_id:ChIJGx_pAtlZwokRE1acB56t564
hawa smoothie,ChIJj9ErpXZZwokR_caZAuhQS9k,"['food', 'point_of_interest', 'establishment']","156 Delancey Street, New York",OPERATIONAL,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101295061880590462337"">Carlos</a>'], 'photo_reference': 'Aaw_FcJDVTDAAJHEweG8G45v3MP6Cub2ww65bGuEIr1cvFAmEJzCofWLcWEuuOWAqYe-RXEBELiTrNfztwMZr8IH4oJ0Xu8ow9dKDO9T6mkRA96WN1yKYftZUdxJN4z1xmunzTMRQlx8EcKRJx4Yl47EZCix-jsnZFmyc10aqU_IraqVyzO5', 'width': 4032}]",4.6,64.0,,,https://www.google.com/maps/place/?q=place_id:ChIJj9ErpXZZwokR_caZAuhQS9k
Bd Famous Pizza,ChIJmeGv-IBZwokRqqlw-kvF3Hw,"['restaurant', 'food', 'point_of_interest', 'establishment']","156 Delancey Street, New York",OPERATIONAL,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117808460219123378764"">Ruwan J.</a>'], 'photo_reference': 'Aaw_FcJzmH0pADS-Kv2n72kw1BnO8pmwH7HFXISUfSePCXZo_o4v_1TvT_fyajozaSrZr5STSwDjEuJ3F0j25E1DXdpu2wrpde_1nYVSOOPEq7-lJ0CkaroL_Oh_TtK_jGhzX2pEWtUh7PwUMnfHTnAUNiWc4QkcZGNkcL__rbDiqLfciD70', 'width': 3024}]",4.2,49.0,,1.0,https://www.google.com/maps/place/?q=place_id:ChIJmeGv-IBZwokRqqlw-kvF3Hw
Best Choice Gourmet,ChIJ0-Nxtj9ZwokRlp9BdLZbYD4,"['food', 'store', 'point_of_interest', 'establishment']","158 Delancey Street, New York",OPERATIONAL,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105006805257242298581"">PILAR SANZ</a>'], 'photo_reference': 'Aaw_FcIiJrY0BzW77Ec6gwtFQ-btnu1p7_OhikPGY4Pci6qY7tfqRI3b3ToFD2kL2SGzZsXpgTpI4F5NmXyBbpdNI_GxmOgE9aK_g15bZFzU8jMYju6n3IxYnf6usMTSzWu8emvxGorJhIBGuSP56IP_y6127DtthYDlHWt7bBOaVSeUhhFb', 'width': 3024}]",5.0,11.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ0-Nxtj9ZwokRlp9BdLZbYD4
Delancy St MMTP,ChIJU0qp04BZwokRnNdYkGBM4DI,"['hospital', 'health', 'point_of_interest', 'establishment']","Delancey Street, New York",OPERATIONAL,,4.0,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJU0qp04BZwokRnNdYkGBM4DI
Convenience Store,ChIJtwtCVoBZwokRelCT8UP7eMg,"['convenience_store', 'food', 'store', 'point_of_interest', 'establishment']","Delancey Street, New York",OPERATIONAL,,1.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJtwtCVoBZwokRelCT8UP7eMg
Cricket Wireless Authorized Retailer,ChIJJeeRzRZZwokRTRp6e1hXrWc,"['store', 'point_of_interest', 'establishment']","109 Clinton Street Store H, New York",OPERATIONAL,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108704076282261136947"">Sid Singh</a>'], 'photo_reference': 'Aaw_FcLIXawYu-ambE9aokARpUCR_3oHVUtHeJS-PiGgrHTjuPK4UkNymD_X3jpnO6HMKc-Am9eU_BpFNE7a7CqYPU-5WD4Uj1g1qY6vVTkfgohaS0sK2-R0F0_Y5upCgsFkrzhxDNCaLO_hhflkjVYv23o4Kppt0oz7rYOP5rKt9MTOdys', 'width': 1152}]",5.0,20.0,,,https://www.google.com/maps/place/?q=place_id:ChIJJeeRzRZZwokRTRp6e1hXrWc
